status	name	orig_addr	orig_size	new_addr	new_size	md_file
DIFF	_ZN7MemPoolI14CUdpRecvBufferE4freeEPv	0x8058732	0x2e	0x805795c	0x2c	_ZN7MemPoolI14CUdpRecvBufferE4freeEPv.md
DIFF	_ZN7MemPoolI14CUdpRecvBufferE4freeEPvj	0x80586ec	0x45	0x8057988	0x43	_ZN7MemPoolI14CUdpRecvBufferE4freeEPvj.md
DIFF	_ZN7MemPoolI14CUdpRecvBufferE5allocEv	0x805858e	0x15e	0x80577f2	0x169	_ZN7MemPoolI14CUdpRecvBufferE5allocEv.md
DIFF	_ZNK11CUdpHandler12SendToClientEPcitPKcj	0x804d0f2	0x309	0x8056f12	0x311	_ZNK11CUdpHandler12SendToClientEPcitPKcj.md
DIFF	_ZNK11CUdpHandler12SendToServerEPcitPKc	0x804d65a	0x27b	0x805747e	0x283	_ZNK11CUdpHandler12SendToServerEPcitPKc.md
DIFF	_ZNK11CUdpHandler14RecvFromClientEPcPiPjPt	0x804ce7e	0x273	0x8056ca2	0x270	_ZNK11CUdpHandler14RecvFromClientEPcPiPjPt.md
DIFF	_ZNK11CUdpHandler14RecvFromServerEPcPiPjPt	0x804d3fc	0x25d	0x8057224	0x25a	_ZNK11CUdpHandler14RecvFromServerEPcPiPjPt.md
DIFF	_ZNK13CDNFException4whatEv	0x804c0a0	0x7a	0x80562e0	0x65	_ZNK13CDNFException4whatEv.md
DIFF	_ZN11CSystemTimeC2Ev	0x80560d2	0x4f	0x805aa64	0x53	_ZN11CSystemTimeC2Ev.md
DIFF	_ZN11CGameServer19IsHeartBeatTimeOverEv	0x8056244	0x58	0x80507a2	0x6e	_ZN11CGameServer19IsHeartBeatTimeOverEv.md
DIFF	_ZN11CGameServer11SetConnFlagEb	0x8056c62	0x18	0x80508a6	0x18	_ZN11CGameServer11SetConnFlagEb.md
DIFF	_ZN11CSystemTimeC1Ev	0x80560d2	0x4f	0x805aa64	0x49	_ZN11CSystemTimeC1Ev.md
DIFF	pthread_equal	0x805b5c0	0x11	0x805aac0	0x11	pthread_equal.md
DIFF	_ZN10CMyFileLogclEPKcS1_z	0x805513c	0xad	0x804f2b2	0xb2	_ZN10CMyFileLogclEPKcS1_z.md
