id	svc	status	mangled	demangled	file	line	report
DNF-DBM-DIFF-0072	dbm	DIFF	_ZN13CPacketTracerC1Ev	CPacketTracer::CPacketTracer()	source/DNFServer/GameServer/DBMW/DNFPacketTracer.cpp	27	function_reports/dbmw/_ZN13CPacketTracerC1Ev.md
DNF-DBM-DIFF-0073	dbm	DIFF	_ZN13CPacketTracerC2Ev	CPacketTracer::CPacketTracer()	source/DNFServer/GameServer/DBMW/DNFPacketTracer.cpp	27	function_reports/dbmw/_ZN13CPacketTracerC2Ev.md
DNF-DBM-DIFF-0074	dbm	DIFF	_ZN13CQueryCounter10WriteDBLogER10CDBManager	CQueryCounter::WriteDBLog(CDBManager&)	source/DNFServer/GameServer/DBMW/QueryCounter.cpp	47	function_reports/dbmw/_ZN13CQueryCounter10WriteDBLogER10CDBManager.md
DNF-DBM-DIFF-0075	dbm	DIFF	_ZN13CTcpNetSystem10SendPacketEv	CTcpNetSystem::SendPacket()	source/DNFServer/GameServer/DBMW/TcpNetSystem.cpp	169	function_reports/dbmw/_ZN13CTcpNetSystem10SendPacketEv.md
DNF-DBM-DIFF-0076	dbm	DIFF	_ZN13CTcpNetSystem14OpenTcpServiceERiPKct	CTcpNetSystem::OpenTcpService(int&, char const*, unsigned short)	source/DNFServer/GameServer/DBMW/TcpNetSystem.cpp	52	function_reports/dbmw/_ZN13CTcpNetSystem14OpenTcpServiceERiPKct.md
DNF-DBM-DIFF-0077	dbm	DIFF	_ZN13CTcpNetSystem18PushTcpSendPacketQEPc	CTcpNetSystem::PushTcpSendPacketQ(char*)	source/DNFServer/GameServer/DBMW/TcpNetSystem.cpp	261	function_reports/dbmw/_ZN13CTcpNetSystem18PushTcpSendPacketQEPc.md
DNF-DBM-DIFF-0078	dbm	DIFF	_ZN13CTcpNetSystem19CleanTcpSendPacketQEv	CTcpNetSystem::CleanTcpSendPacketQ()	source/DNFServer/GameServer/DBMW/TcpNetSystem.cpp	276	function_reports/dbmw/_ZN13CTcpNetSystem19CleanTcpSendPacketQEv.md
DNF-DBM-DIFF-0079	dbm	DIFF	_ZN13CTcpNetSystem21SetEpollAcceptedPeersEv	CTcpNetSystem::SetEpollAcceptedPeers()	source/DNFServer/GameServer/DBMW/TcpNetSystem.cpp	141	function_reports/dbmw/_ZN13CTcpNetSystem21SetEpollAcceptedPeersEv.md
DNF-DBM-NEAR-0013	dbm	NEAR	_ZN13np_server_xml10CServerXml9StrPunishEiPKcNS_12_eStringTypeE	np_server_xml::CServerXml::StrPunish(int, char const*, np_server_xml::_eStringType)	source/DNFServer/GameServer/DBMW/ServerXml.cpp	235	function_reports/dbmw/_ZN13np_server_xml10CServerXml9StrPunishEiPKcNS_12_eStringTypeE.md
DNF-DBM-DIFF-0080	dbm	DIFF	_ZN14CNetworkThread8dispatchEPv	CNetworkThread::dispatch(void*)	source/DNFServer/GameServer/DBMW/DNFNetworkThread.cpp	50	function_reports/dbmw/_ZN14CNetworkThread8dispatchEPv.md
DNF-DBM-DIFF-0081	dbm	DIFF	_ZN14CPacketCounterILi1000ELi10240EE12AfterProcessEi	CPacketCounter<1000, 10240>::AfterProcess(int)	source/DNFServer/GameServer/DBMW/PacketCounter.cpp	88	function_reports/dbmw/_ZN14CPacketCounterILi1000ELi10240EE12AfterProcessEi.md
DNF-DBM-DIFF-0082	dbm	DIFF	_ZN14CServerHandler16SendAllTcpServerEP12PacketHeader	CServerHandler::SendAllTcpServer(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFServerHandler.cpp	155	function_reports/dbmw/_ZN14CServerHandler16SendAllTcpServerEP12PacketHeader.md
DNF-DBM-DIFF-0083	dbm	DIFF	_ZN17CPacketTranslater11OnGuildJoinEP12PacketHeader	CPacketTranslater::OnGuildJoin(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	338	function_reports/dbmw/_ZN17CPacketTranslater11OnGuildJoinEP12PacketHeader.md
DNF-DBM-DIFF-0084	dbm	DIFF	_ZN17CPacketTranslater13OnGuildSecedeEP12PacketHeader	CPacketTranslater::OnGuildSecede(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	864	function_reports/dbmw/_ZN17CPacketTranslater13OnGuildSecedeEP12PacketHeader.md
DNF-DBM-DIFF-0085	dbm	DIFF	_ZN17CPacketTranslater16OnDBMWInsertMailEP12PacketHeader	CPacketTranslater::OnDBMWInsertMail(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	1060	function_reports/dbmw/_ZN17CPacketTranslater16OnDBMWInsertMailEP12PacketHeader.md
DNF-DBM-DIFF-0086	dbm	DIFF	_ZN17CPacketTranslater16OnRequestARSInfoEP12PacketHeader	CPacketTranslater::OnRequestARSInfo(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	2314	function_reports/dbmw/_ZN17CPacketTranslater16OnRequestARSInfoEP12PacketHeader.md
DNF-DBM-DIFF-0087	dbm	DIFF	_ZN17CPacketTranslater16OnTcpServerLoginEP12PacketHeader	CPacketTranslater::OnTcpServerLogin(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	2799	function_reports/dbmw/_ZN17CPacketTranslater16OnTcpServerLoginEP12PacketHeader.md
DNF-DBM-DIFF-0088	dbm	DIFF	_ZN17CPacketTranslater17OnSendGuildLetterEP12PacketHeader	CPacketTranslater::OnSendGuildLetter(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	267	function_reports/dbmw/_ZN17CPacketTranslater17OnSendGuildLetterEP12PacketHeader.md
DNF-DBM-DIFF-0089	dbm	DIFF	_ZN17CPacketTranslater18OnQueryGuildMemberEP12PacketHeader	CPacketTranslater::OnQueryGuildMember(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	1131	function_reports/dbmw/_ZN17CPacketTranslater18OnQueryGuildMemberEP12PacketHeader.md
DNF-DBM-DIFF-0090	dbm	DIFF	_ZN17CPacketTranslater19OnDeleteToBlackListEP12PacketHeader	CPacketTranslater::OnDeleteToBlackList(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	693	function_reports/dbmw/_ZN17CPacketTranslater19OnDeleteToBlackListEP12PacketHeader.md
DNF-DBM-DIFF-0091	dbm	DIFF	_ZN17CPacketTranslater20onCollectItemsUpdateEP12PacketHeader	CPacketTranslater::onCollectItemsUpdate(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	1840	function_reports/dbmw/_ZN17CPacketTranslater20onCollectItemsUpdateEP12PacketHeader.md
DNF-DBM-DIFF-0092	dbm	DIFF	_ZN17CPacketTranslater20onQueryTowerFullRankEP12PacketHeader	CPacketTranslater::onQueryTowerFullRank(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	2250	function_reports/dbmw/_ZN17CPacketTranslater20onQueryTowerFullRankEP12PacketHeader.md
DNF-DBM-DIFF-0093	dbm	DIFF	_ZN17CPacketTranslater21OnGuildMasterDelegateEP12PacketHeader	CPacketTranslater::OnGuildMasterDelegate(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	204	function_reports/dbmw/_ZN17CPacketTranslater21OnGuildMasterDelegateEP12PacketHeader.md
DNF-DBM-DIFF-0094	dbm	DIFF	_ZN17CPacketTranslater21OnLoadPeriodicMessageEP12PacketHeader	CPacketTranslater::OnLoadPeriodicMessage(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	1036	function_reports/dbmw/_ZN17CPacketTranslater21OnLoadPeriodicMessageEP12PacketHeader.md
DNF-DBM-DIFF-0095	dbm	DIFF	_ZN17CPacketTranslater21OnRegisterToBlackListEP12PacketHeader	CPacketTranslater::OnRegisterToBlackList(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	740	function_reports/dbmw/_ZN17CPacketTranslater21OnRegisterToBlackListEP12PacketHeader.md
DNF-DBM-DIFF-0096	dbm	DIFF	_ZN17CPacketTranslater22OnPcRoomPlayTimeRewardEP12PacketHeader	CPacketTranslater::OnPcRoomPlayTimeReward(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	2051	function_reports/dbmw/_ZN17CPacketTranslater22OnPcRoomPlayTimeRewardEP12PacketHeader.md
DNF-DBM-DIFF-0097	dbm	DIFF	_ZN17CPacketTranslater22OnRequestIPCounterListEP12PacketHeader	CPacketTranslater::OnRequestIPCounterList(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	2140	function_reports/dbmw/_ZN17CPacketTranslater22OnRequestIPCounterListEP12PacketHeader.md
DNF-DBM-DIFF-0098	dbm	DIFF	_ZN17CPacketTranslater23OnDBMWVillageAttackRankEP12PacketHeader	CPacketTranslater::OnDBMWVillageAttackRank(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	1527	function_reports/dbmw/_ZN17CPacketTranslater23OnDBMWVillageAttackRankEP12PacketHeader.md
DNF-DBM-DIFF-0099	dbm	DIFF	_ZN17CPacketTranslater24OnSavePowerWarBonusPointEP12PacketHeader	CPacketTranslater::OnSavePowerWarBonusPoint(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	957	function_reports/dbmw/_ZN17CPacketTranslater24OnSavePowerWarBonusPointEP12PacketHeader.md
DNF-DBM-DIFF-0100	dbm	DIFF	_ZN17CPacketTranslater24OnSendMailCoinGuildEventEP12PacketHeader	CPacketTranslater::OnSendMailCoinGuildEvent(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	390	function_reports/dbmw/_ZN17CPacketTranslater24OnSendMailCoinGuildEventEP12PacketHeader.md
DNF-DBM-DIFF-0101	dbm	DIFF	_ZN17CPacketTranslater24onEndGameEventFromServerEP12PacketHeader	CPacketTranslater::onEndGameEventFromServer(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	1385	function_reports/dbmw/_ZN17CPacketTranslater24onEndGameEventFromServerEP12PacketHeader.md
DNF-DBM-DIFF-0102	dbm	DIFF	_ZN17CPacketTranslater25OnRequestApproveJoinGuildEP12PacketHeader	CPacketTranslater::OnRequestApproveJoinGuild(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	1240	function_reports/dbmw/_ZN17CPacketTranslater25OnRequestApproveJoinGuildEP12PacketHeader.md
DNF-DBM-DIFF-0103	dbm	DIFF	_ZN17CPacketTranslater25OnRequestBlackListOnLoginEP12PacketHeader	CPacketTranslater::OnRequestBlackListOnLogin(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	788	function_reports/dbmw/_ZN17CPacketTranslater25OnRequestBlackListOnLoginEP12PacketHeader.md
DNF-DBM-DIFF-0104	dbm	DIFF	_ZN17CPacketTranslater26onStartGameEventFromServerEP12PacketHeader	CPacketTranslater::onStartGameEventFromServer(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	1340	function_reports/dbmw/_ZN17CPacketTranslater26onStartGameEventFromServerEP12PacketHeader.md
DNF-DBM-DIFF-0105	dbm	DIFF	_ZN17CPacketTranslater27OnQueryGuildAllMembersProxyEP12PacketHeader	CPacketTranslater::OnQueryGuildAllMembersProxy(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	2584	function_reports/dbmw/_ZN17CPacketTranslater27OnQueryGuildAllMembersProxyEP12PacketHeader.md
DNF-DBM-DIFF-0106	dbm	DIFF	_ZN17CPacketTranslater29OnDBLoadRequestGuildBoardOpenEP12PacketHeader	CPacketTranslater::OnDBLoadRequestGuildBoardOpen(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	1975	function_reports/dbmw/_ZN17CPacketTranslater29OnDBLoadRequestGuildBoardOpenEP12PacketHeader.md
DNF-DBM-DIFF-0107	dbm	DIFF	_ZN17CPacketTranslater30OnDBLoadRequestGuildBoardWriteEP12PacketHeader	CPacketTranslater::OnDBLoadRequestGuildBoardWrite(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	442	function_reports/dbmw/_ZN17CPacketTranslater30OnDBLoadRequestGuildBoardWriteEP12PacketHeader.md
DNF-DBM-DIFF-0108	dbm	DIFF	_ZN17CPacketTranslater31OnUpdateTowerOfDespairStatisticEP12PacketHeader	CPacketTranslater::OnUpdateTowerOfDespairStatistic(PacketHeader*)	source/DNFServer/GameServer/DBMW/DNFPacketTranslater.cpp	1499	function_reports/dbmw/_ZN17CPacketTranslater31OnUpdateTowerOfDespairStatisticEP12PacketHeader.md
DNF-DBM-DIFF-0109	dbm	DIFF	_ZN17CPacketTranslater35OnChangeUnconnectedGuildMemberGradeEP12PacketHeader	CPacketTranslater::OnChangeUnconnectedGuildMemberGrade(PacketHeader*)	source/DNFServer/GameServer/DBMW/DBManager.cpp	7144	function_reports/dbmw/_ZN17CPacketTranslater35OnChangeUnconnectedGuildMemberGradeEP12PacketHeader.md
DNF-DBM-DIFF-0110	dbm	DIFF	_ZN17CTcpNetworkThread8dispatchEPv	CTcpNetworkThread::dispatch(void*)	source/DNFServer/GameServer/DBMW/DNFTcpNetworkThread.cpp	65	function_reports/dbmw/_ZN17CTcpNetworkThread8dispatchEPv.md
DNF-DBM-DIFF-0111	dbm	DIFF	_ZN18CFrameCountHandler17GetFrameCountInfoEv	CFrameCountHandler::GetFrameCountInfo()	source/DNFServer/GameServer/DBMW/DNFTickHandler.cpp	61	function_reports/dbmw/_ZN18CFrameCountHandler17GetFrameCountInfoEv.md
DNF-DBM-DIFF-0112	dbm	DIFF	_ZN18CFrameCountHandler18InitFrameCountInfoEP12CApplicationjt	CFrameCountHandler::InitFrameCountInfo(CApplication*, unsigned int, unsigned short)	source/DNFServer/GameServer/DBMW/DNFTickHandler.cpp	48	function_reports/dbmw/_ZN18CFrameCountHandler18InitFrameCountInfoEP12CApplicationjt.md
DNF-DBM-DIFF-0113	dbm	DIFF	_ZN5CPeer7parsingEi	CPeer::parsing(int)	source/DNFServer/GameServer/DBMW/Peer.cpp	229	function_reports/dbmw/_ZN5CPeer7parsingEi.md
DNF-DBM-DIFF-0114	dbm	DIFF	_ZN6CMySql10exec_queryEv	CMySql::exec_query()	source/DNFServer/GameServer/DBMW/DNFMySql.cpp	121	function_reports/dbmw/_ZN6CMySql10exec_queryEv.md
DNF-DBM-DIFF-0115	dbm	DIFF	_ZN6CMySql11blob_to_strEiPvi	CMySql::blob_to_str(int, void*, int)	source/DNFServer/GameServer/DBMW/DNFMySql.cpp	55	function_reports/dbmw/_ZN6CMySql11blob_to_strEiPvi.md
DNF-DBM-DIFF-0116	dbm	DIFF	_ZN6CMySql4execEj	CMySql::exec(unsigned int)	source/DNFServer/GameServer/DBMW/DNFMySql.cpp	173	function_reports/dbmw/_ZN6CMySql4execEj.md
DNF-DBM-DIFF-0117	dbm	DIFF	_ZN6CMySql4openEPKcS1_S1_S1_	CMySql::open(char const*, char const*, char const*, char const*)	source/DNFServer/GameServer/DBMW/DNFMySql.cpp	341	function_reports/dbmw/_ZN6CMySql4openEPKcS1_S1_S1_.md
DNF-DBM-DIFF-0118	dbm	DIFF	_ZN6CMySql4openEPKcjS1_S1_S1_	CMySql::open(char const*, unsigned int, char const*, char const*, char const*)	source/DNFServer/GameServer/DBMW/DNFMySql.cpp	364	function_reports/dbmw/_ZN6CMySql4openEPKcjS1_S1_S1_.md
DNF-DBM-NEAR-0014	dbm	NEAR	_ZN6CMySql7get_intEiRj	CMySql::get_int(int, unsigned int&)	source/DNFServer/GameServer/DBMW/DNFMySql.cpp	93	function_reports/dbmw/_ZN6CMySql7get_intEiRj.md
DNF-GLD-DIFF-0001	gld	DIFF	_ZN11CGuildBoard18sendGuildBoardDataEjjjP5CUser	CGuildBoard::sendGuildBoardData(unsigned int, unsigned int, unsigned int, CUser*)	source/DNFServer/GameServer/Guild/GuildBoard.cpp	171	function_reports/guild/_ZN11CGuildBoard18sendGuildBoardDataEjjjP5CUser.md
DNF-GLD-NEAR-0001	gld	NEAR	_ZN11CGuildCargo10DeleteItemER11DnfItemInfoiihii	CGuildCargo::DeleteItem(DnfItemInfo&, int, int, unsigned char, int, int)	source/DNFServer/GameServer/Guild/GuildCargo.cpp	270	function_reports/guild/_ZN11CGuildCargo10DeleteItemER11DnfItemInfoiihii.md
DNF-GLD-NEAR-0002	gld	NEAR	_ZN11CGuildCargo13InsertHistoryE25ENUM_GUILD_CARGO_BEHAVIORiPKciiPK12RandomOption	CGuildCargo::InsertHistory(ENUM_GUILD_CARGO_BEHAVIOR, int, char const*, int, int, RandomOption const*)	source/DNFServer/GameServer/Guild/GuildCargo.cpp	453	function_reports/guild/_ZN11CGuildCargo13InsertHistoryE25ENUM_GUILD_CARGO_BEHAVIORiPKciiPK12RandomOption.md
DNF-GLD-DIFF-0002	gld	DIFF	_ZN11CGuildCargo14SendGuildCargoEP5CUser	CGuildCargo::SendGuildCargo(CUser*)	source/DNFServer/GameServer/Guild/GuildCargo.cpp	376	function_reports/guild/_ZN11CGuildCargo14SendGuildCargoEP5CUser.md
DNF-GLD-DIFF-0003	gld	DIFF	_ZN11CGuildCargo16PrintDnfItemInfoER11DnfItemInfo	CGuildCargo::PrintDnfItemInfo(DnfItemInfo&)	source/DNFServer/GameServer/Guild/GuildCargo.cpp	404	function_reports/guild/_ZN11CGuildCargo16PrintDnfItemInfoER11DnfItemInfo.md
DNF-GLD-DIFF-0004	gld	DIFF	_ZN11CGuildCargo20SendGuildCargoToDBMWEP14CServerHandleri	CGuildCargo::SendGuildCargoToDBMW(CServerHandler*, int)	source/DNFServer/GameServer/Guild/GuildCargo.cpp	424	function_reports/guild/_ZN11CGuildCargo20SendGuildCargoToDBMWEP14CServerHandleri.md
DNF-GLD-DIFF-0005	gld	DIFF	_ZN11CGuildCargo20SetGuildCargoHistoryEjP15STGuildCargoLog	CGuildCargo::SetGuildCargoHistory(unsigned int, STGuildCargoLog*)	source/DNFServer/GameServer/Guild/GuildCargo.cpp	362	function_reports/guild/_ZN11CGuildCargo20SetGuildCargoHistoryEjP15STGuildCargoLog.md
DNF-GLD-DIFF-0006	gld	DIFF	_ZN11CTcpHandlerC1Ev	CTcpHandler::CTcpHandler()	source/DNFServer/GameServer/Guild/DNFTcpHandler.cpp	173	function_reports/guild/_ZN11CTcpHandlerC1Ev.md
DNF-GLD-DIFF-0007	gld	DIFF	_ZN11CTcpHandlerC2Ev	CTcpHandler::CTcpHandler()	source/DNFServer/GameServer/Guild/DNFTcpHandler.cpp	173	function_reports/guild/_ZN11CTcpHandlerC2Ev.md
DNF-GLD-DIFF-0008	gld	DIFF	_ZN11CUdpHandler16InitServerSocketEi	CUdpHandler::InitServerSocket(int)	source/DNFServer/GameServer/Guild/DNFUdpHandler.cpp	91	function_reports/guild/_ZN11CUdpHandler16InitServerSocketEi.md
DNF-GLD-DIFF-0009	gld	DIFF	_ZN12CApplication15TranslateSignalEv	CApplication::TranslateSignal()	source/DNFServer/GameServer/Guild/DNFApplication.cpp	445	function_reports/guild/_ZN12CApplication15TranslateSignalEv.md
DNF-GLD-DIFF-0010	gld	DIFF	_ZN12CApplication4LoadEiPPc	CApplication::Load(int, char**)	source/DNFServer/GameServer/Guild/DNFApplication.cpp	153	function_reports/guild/_ZN12CApplication4LoadEiPPc.md
DNF-GLD-NEAR-0003	gld	NEAR	_ZN12CUserManager17DeleteUser_CharNoEj	CUserManager::DeleteUser_CharNo(unsigned int)	source/DNFServer/GameServer/Guild/DNFUserManager.cpp	338	function_reports/guild/_ZN12CUserManager17DeleteUser_CharNoEj.md
DNF-GLD-NEAR-0004	gld	NEAR	_ZN12CUserManager17InsertUser_CharNoEjP5CUser	CUserManager::InsertUser_CharNo(unsigned int, CUser*)	source/DNFServer/GameServer/Guild/DNFUserManager.cpp	318	function_reports/guild/_ZN12CUserManager17InsertUser_CharNoEjP5CUser.md
DNF-GLD-NEAR-0005	gld	NEAR	_ZN12CUserManager19InsertUser_CharNameEPcP5CUser	CUserManager::InsertUser_CharName(char*, CUser*)	source/DNFServer/GameServer/Guild/DNFUserManager.cpp	364	function_reports/guild/_ZN12CUserManager19InsertUser_CharNameEPcP5CUser.md
DNF-GLD-DIFF-0011	gld	DIFF	_ZN13CAppStartInit4InitEP12CApplicationiPPc	CAppStartInit::Init(CApplication*, int, char**)	source/DNFServer/GameServer/Guild/DNFAppStartInit.cpp	93	function_reports/guild/_ZN13CAppStartInit4InitEP12CApplicationiPPc.md
DNF-GLD-DIFF-0012	gld	DIFF	_ZN13CGuildManager13GuildMemLoginEjP5CUser	CGuildManager::GuildMemLogin(unsigned int, CUser*)	source/DNFServer/GameServer/Guild/DNFGuildManager.cpp	300	function_reports/guild/_ZN13CGuildManager13GuildMemLoginEjP5CUser.md
DNF-GLD-DIFF-0013	gld	DIFF	_ZN13CGuildManager14DBGuildProcessEP14CServerHandlerb	CGuildManager::DBGuildProcess(CServerHandler*, bool)	source/DNFServer/GameServer/Guild/DNFGuildManager.cpp	528	function_reports/guild/_ZN13CGuildManager14DBGuildProcessEP14CServerHandlerb.md
DNF-GLD-DIFF-0014	gld	DIFF	_ZN13CGuildManager14GuildMemLogoutEjP5CUser	CGuildManager::GuildMemLogout(unsigned int, CUser*)	source/DNFServer/GameServer/Guild/DNFGuildManager.cpp	345	function_reports/guild/_ZN13CGuildManager14GuildMemLogoutEjP5CUser.md
DNF-GLD-NEAR-0006	gld	NEAR	_ZN13CGuildManager16GetAttendanceExpEji	CGuildManager::GetAttendanceExp(unsigned int, int)	source/DNFServer/GameServer/Guild/DNFGuildManager.cpp	792	function_reports/guild/_ZN13CGuildManager16GetAttendanceExpEji.md
DNF-GLD-DIFF-0015	gld	DIFF	_ZN13CGuildManager17GetAttendanceInfoEjR16STAttendanceInfo	CGuildManager::GetAttendanceInfo(unsigned int, STAttendanceInfo&)	source/DNFServer/GameServer/Guild/DNFGuildManager.cpp	811	function_reports/guild/_ZN13CGuildManager17GetAttendanceInfoEjR16STAttendanceInfo.md
DNF-GLD-DIFF-0016	gld	DIFF	_ZN13CPowerManager18SaveDBPowerWarRankEv	CPowerManager::SaveDBPowerWarRank()	source/DNFServer/GameServer/Guild/PowerManager.cpp	288	function_reports/guild/_ZN13CPowerManager18SaveDBPowerWarRankEv.md
DNF-GLD-DIFF-0017	gld	DIFF	_ZN13CPowerManager23SendPowerWarProcessInfoEj	CPowerManager::SendPowerWarProcessInfo(unsigned int)	source/DNFServer/GameServer/Guild/PowerManager.cpp	527	function_reports/guild/_ZN13CPowerManager23SendPowerWarProcessInfoEj.md
DNF-GLD-DIFF-0018	gld	DIFF	_ZN13CPowerManager34SendPowerWarEndInfoInSpecificPowerEc	CPowerManager::SendPowerWarEndInfoInSpecificPower(char)	source/DNFServer/GameServer/Guild/PowerManager.cpp	593	function_reports/guild/_ZN13CPowerManager34SendPowerWarEndInfoInSpecificPowerEc.md
DNF-GLD-NEAR-0007	gld	NEAR	_ZN13CTcpNetSystem10SendPacketEv	CTcpNetSystem::SendPacket()	source/DNFServer/GameServer/Guild/TcpNetSystem.cpp	321	function_reports/guild/_ZN13CTcpNetSystem10SendPacketEv.md
DNF-GLD-DIFF-0019	gld	DIFF	_ZN13np_server_xml10CServerXml9StrPunishEiPKcNS_12_eStringTypeE	np_server_xml::CServerXml::StrPunish(int, char const*, np_server_xml::_eStringType)	source/DNFServer/GameServer/Guild/ServerXml.cpp	275	function_reports/guild/_ZN13np_server_xml10CServerXml9StrPunishEiPKcNS_12_eStringTypeE.md
DNF-GLD-DIFF-0020	gld	DIFF	_ZN14CPacketDecoder10TcpProcessEv	CPacketDecoder::TcpProcess()	source/DNFServer/GameServer/Guild/DNFPacketDecoder.cpp	274	function_reports/guild/_ZN14CPacketDecoder10TcpProcessEv.md
DNF-GLD-DIFF-0021	gld	DIFF	_ZN14CPacketDecoder10UdpProcessEv	CPacketDecoder::UdpProcess()	source/DNFServer/GameServer/Guild/DNFPacketDecoder.cpp	234	function_reports/guild/_ZN14CPacketDecoder10UdpProcessEv.md
DNF-GLD-DIFF-0022	gld	DIFF	_ZN14CPacketDecoder9MsgDecodeEP12PacketHeader	CPacketDecoder::MsgDecode(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketDecoder.cpp	203	function_reports/guild/_ZN14CPacketDecoder9MsgDecodeEP12PacketHeader.md
DNF-GLD-DIFF-0023	gld	DIFF	_ZN14CPacketDecoderC1Ev	CPacketDecoder::CPacketDecoder()	source/DNFServer/GameServer/Guild/DNFPacketDecoder.cpp	77	function_reports/guild/_ZN14CPacketDecoderC1Ev.md
DNF-GLD-DIFF-0024	gld	DIFF	_ZN14CPacketDecoderC2Ev	CPacketDecoder::CPacketDecoder()	source/DNFServer/GameServer/Guild/DNFPacketDecoder.cpp	77	function_reports/guild/_ZN14CPacketDecoderC2Ev.md
DNF-GLD-DIFF-0025	gld	DIFF	_ZN14CServerHandler7ProcessEv	CServerHandler::Process()	source/DNFServer/GameServer/Guild/DNFServerHandler.cpp	151	function_reports/guild/_ZN14CServerHandler7ProcessEv.md
DNF-GLD-DIFF-0026	gld	DIFF	_ZN17CPacketTranslater12OnGuildCargoEP12PacketHeader	CPacketTranslater::OnGuildCargo(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	4457	function_reports/guild/_ZN17CPacketTranslater12OnGuildCargoEP12PacketHeader.md
DNF-GLD-DIFF-0027	gld	DIFF	_ZN17CPacketTranslater15OnCallGuildInfoEP12PacketHeader	CPacketTranslater::OnCallGuildInfo(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	2696	function_reports/guild/_ZN17CPacketTranslater15OnCallGuildInfoEP12PacketHeader.md
DNF-GLD-DIFF-0028	gld	DIFF	_ZN17CPacketTranslater15OnDBMWGuildJoinEP12PacketHeader	CPacketTranslater::OnDBMWGuildJoin(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	1851	function_reports/guild/_ZN17CPacketTranslater15OnDBMWGuildJoinEP12PacketHeader.md
DNF-GLD-DIFF-0029	gld	DIFF	_ZN17CPacketTranslater15OnReplyUserInfoEP12PacketHeader	CPacketTranslater::OnReplyUserInfo(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	377	function_reports/guild/_ZN17CPacketTranslater15OnReplyUserInfoEP12PacketHeader.md
DNF-GLD-DIFF-0030	gld	DIFF	_ZN17CPacketTranslater16OnChangeCharNameEP12PacketHeader	CPacketTranslater::OnChangeCharName(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	3853	function_reports/guild/_ZN17CPacketTranslater16OnChangeCharNameEP12PacketHeader.md
DNF-GLD-DIFF-0031	gld	DIFF	_ZN17CPacketTranslater17OnCallGuildInviteEP12PacketHeader	CPacketTranslater::OnCallGuildInvite(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	1621	function_reports/guild/_ZN17CPacketTranslater17OnCallGuildInviteEP12PacketHeader.md
DNF-GLD-DIFF-0032	gld	DIFF	_ZN17CPacketTranslater17OnChangeGuildNameEP12PacketHeader	CPacketTranslater::OnChangeGuildName(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	3785	function_reports/guild/_ZN17CPacketTranslater17OnChangeGuildNameEP12PacketHeader.md
