service	name	status	diff_pm	same_mnemonic	call_diff_orig	call_diff_new	has_eh	src_ok	src_file	attempts	bucket	reason
monitor	_ZN16village_attacked23CVillageAttackedManager34OnServerGroupRewardVillageAttackedEv	DIFF	311	N			Y	Y	source/DNFServer/GameServer/Monitor/VillageAttackedManager.cpp	0	EH_OR_CLEANUP	exception/cleanup pattern present
monitor	_ZN17CPacketTranslater11OnCharLoginEP12PacketHeader	DIFF	1103	N			Y	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	EH_OR_CLEANUP	exception/cleanup pattern present
monitor	_ZN17CPacketTranslater11OnHeartBeatEP12PacketHeader	DIFF	398	N			Y	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	3	EH_OR_CLEANUP	exception/cleanup pattern present
monitor	_ZN17CPacketTranslater11OnUserRepelEP12PacketHeader	DIFF	420	N			Y	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	EH_OR_CLEANUP	exception/cleanup pattern present
monitor	_ZN17CPacketTranslater12OnCeraUpdateEP12PacketHeader	DIFF	272	N			Y	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	EH_OR_CLEANUP	exception/cleanup pattern present
monitor	_ZN17CPacketTranslater12OnEventStartEP12PacketHeader	DIFF	360	N			Y	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	EH_OR_CLEANUP	exception/cleanup pattern present
monitor	_ZN17CPacketTranslater14OnGMRequestMidEP12PacketHeader	DIFF	374	N			Y	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	EH_OR_CLEANUP	exception/cleanup pattern present
monitor	_ZN17CPacketTranslater14OnMemberSecedeEP12PacketHeader	DIFF	712	N			Y	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	EH_OR_CLEANUP	exception/cleanup pattern present
monitor	_ZN17CPacketTranslater14onCollectItemsEP12PacketHeader	DIFF	522	N			Y	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	EH_OR_CLEANUP	exception/cleanup pattern present
monitor	_ZN17CPacketTranslater15OnPayTaxToUpperEP12PacketHeader	DIFF	716	N			Y	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	EH_OR_CLEANUP	exception/cleanup pattern present
monitor	_ZN17CPacketTranslater15OnReplyUserInfoEP12PacketHeader	DIFF	860	N			Y	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	EH_OR_CLEANUP	exception/cleanup pattern present
monitor	_ZN17CPacketTranslater16OnCallMemberListEP12PacketHeader	DIFF	677	N			Y	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	EH_OR_CLEANUP	exception/cleanup pattern present
monitor	_ZN17CPacketTranslater16OnChangeCharNameEP12PacketHeader	DIFF	544	N			Y	Y	source/DNFServer/GameServer/Monitor/DNFPacketTranslater.cpp	0	EH_OR_CLEANUP	exception/cleanup pattern present
