status	name	orig_addr	orig_size	new_addr	new_size	md_file
MISSING	my_well_formed_len_euckr	0x8138100	0x93			
MISSING	my_well_formed_len_gb2312	0x8138480	0x68			
MISSING	my_well_formed_len_gbk	0x8138da0	0x83			
MISSING	my_well_formed_len_mb	0x81393e0	0x7c			
MISSING	my_well_formed_len_sjis	0x813adb0	0x9d			
MISSING	my_well_formed_len_ucs2	0x810d330	0x21			
MISSING	my_well_formed_len_ujis	0x813c030	0xa1			
MISSING	my_well_formed_len_utf16	0x810bdd0	0x74			
MISSING	my_well_formed_len_utf32	0x810cb50	0x7e			
MISSING	my_wildcmp_8bit	0x81070c0	0x22f			
MISSING	my_wildcmp_bin	0x81056a0	0x19d			
MISSING	my_wildcmp_mb	0x8139d30	0x419			
MISSING	my_wildcmp_mb_bin	0x81398d0	0x3fd			
MISSING	my_wildcmp_uca	0x810a1c0	0x4c8			
MISSING	my_wildcmp_ucs2_bin	0x810d980	0x5c			
MISSING	my_wildcmp_ucs2_ci	0x810d9e0	0x5b			
MISSING	my_wildcmp_unicode	0x810fd90	0x448			
MISSING	my_wildcmp_utf16_bin	0x810db00	0x5c			
MISSING	my_wildcmp_utf16_ci	0x810db60	0x5b			
MISSING	my_wildcmp_utf32_bin	0x810da40	0x5c			
MISSING	my_wildcmp_utf32_ci	0x810daa0	0x5b			
MISSING	my_wildcmp_utf8mb3	0x8110a80	0x5b			
MISSING	my_wildcmp_utf8mb4	0x8110630	0x5b			
MISSING	my_xml_error_lineno	0x811b170	0x33			
MISSING	my_xml_error_pos	0x811b140	0x29			
MISSING	my_xml_error_string	0x811b130	0xb			
MISSING	my_xml_leave	0x811b1d0	0x1b7			
MISSING	my_xml_parse	0x811b760	0x6ca			
MISSING	my_xml_parser_create	0x811b1b0	0x15			
MISSING	my_xml_parser_free	0x811b0a0	0x5			
MISSING	my_xml_scan	0x811b390	0x3d0			
MISSING	my_xml_set_enter_handler	0x811b0d0	0x11			
MISSING	my_xml_set_leave_handler	0x811b0f0	0x11			
MISSING	my_xml_set_user_data	0x811b110	0x11			
MISSING	my_xml_set_value_handler	0x811b0b0	0x11			
MISSING	myodbc_remove_escape	0x80c4e90	0x1a1			
MISSING	net_clear	0x80cd2f0	0x8c			
MISSING	net_clear_error	0x80c0190	0x3f			
MISSING	net_end	0x80cd1c0	0x36			
MISSING	net_field_length	0x80cda40	0x6f			
MISSING	net_field_length_ll	0x80cdab0	0x73			
MISSING	net_flush	0x80cd010	0x59			
MISSING	net_real_write	0x80ccbd0	0x2e4			
MISSING	net_realloc	0x80cd380	0xa2			
MISSING	net_store_length	0x80cdb30	0x9d			
MISSING	net_write_buff	0x80ccec0	0x14f			
MISSING	net_write_command	0x80cd070	0x150			
MISSING	new_VioSSLAcceptorFd	0x811d020	0x8e			
MISSING	new_VioSSLConnectorFd	0x811d160	0x83			
MISSING	new_VioSSLFd	0x811cd80	0x29e			
MISSING	normalize_dirname	0x8100c20	0x92			
MISSING	number_to_datetime	0x80cb110	0x3be			
MISSING	octet2hex	0x80cde50	0x68			
MISSING	opt_flush_ok_packet	0x80c27c0	0xa2			
MISSING	pack_dirname	0x8100fb0	0x28c			
MISSING	packfrm	0x8101b60	0xbd			
MISSING	pcmp	0x81077b0	0x1b			
MISSING	pop_dynamic	0x80fca10	0x1f			
MISSING	pow5mult	0x8114180	0x6e6			
MISSING	print_defaults	0x80fe8b0	0xf0			
MISSING	proc_info_dummy	0x81040d0	0x7			
MISSING	pthread_dummy	0x8133370	0x8			
MISSING	read_user_name	0x80c9ca0	0xbf			
MISSING	report_errors	0x811cd30	0x4e			
MISSING	reset_root_defaults	0x81016f0	0xca			
MISSING	reset_stmt_handle	0x80c5cf0	0x1f7			
MISSING	resolve_charset	0x80fe490	0x55			
MISSING	resolve_collation	0x80fe2f0	0x4d			
MISSING	scramble	0x80ce090	0x122			
MISSING	scramble_323	0x80ceb60	0x3fc			
MISSING	search_default_file_with_ext	0x80feca0	0x9d5			
MISSING	set_dynamic	0x80fccc0	0x9c			
MISSING	set_prealloc_root	0x81012c0	0x56			
MISSING	set_stmt_errmsg	0x80c5b20	0x69			
MISSING	set_stmt_error	0x80c5f10	0x61			
MISSING	set_zero_time	0x80cb4d0	0x1b			
MISSING	setup_one_fetch_function	0x80c5360	0x4b5			
MISSING	skip_result_fixed	0x80c5350	0x10			
MISSING	skip_result_string	0x80c6d00	0x3f			
MISSING	skip_result_with_length	0x80c6d40	0x2e			
MISSING	ssl_do	0x811c9c0	0x160			
MISSING	sslaccept	0x811cb60	0x31			
MISSING	sslconnect	0x811cb20	0x31			
MISSING	stmt_read_row_buffered	0x80c5140	0x2e			
MISSING	stmt_read_row_from_cursor	0x80c5b90	0x15a			
MISSING	stmt_read_row_no_data	0x80c5170	0xa			
MISSING	stmt_read_row_no_result_set	0x80c5f80	0x44			
MISSING	stmt_read_row_unbuffered	0x80c5fd0	0x120			
MISSING	store_param_date	0x80c69e0	0x93			
MISSING	store_param_datetime	0x80ca410	0xdc			
MISSING	store_param_double	0x80c5110	0x21			
MISSING	store_param_float	0x80c50f0	0x19			
MISSING	store_param_int32	0x80c5090	0x19			
MISSING	store_param_int64	0x80c50b0	0x32			
MISSING	store_param_short	0x80c5070	0x1b			
MISSING	store_param_str	0x80c8f30	0x6f			
MISSING	store_param_time	0x80c6a80	0xb3			
MISSING	store_param_tinyint	0x80c5050	0x1c			
MISSING	str2int	0x811ac70	0x2a4			
MISSING	str_to_datetime	0x80cb4f0	0x9b1			
MISSING	str_to_time	0x80cc460	0x703			
MISSING	strcend	0x811af20	0x20			
MISSING	strdup_root	0x8101630	0x3f			
MISSING	strend	0x811af40	0x14			
MISSING	strlength	0x81003b0	0x42			
MISSING	strmake	0x811af60	0x37			
MISSING	strmake_root	0x81015d0	0x5b			
MISSING	strnmov	0x811afa0	0x30			
MISSING	strxmov	0x811afd0	0x3c			
MISSING	system_filename	0x8100830	0x3d			
MISSING	test_if_hard_path	0x8102740	0x5e			
MISSING	unpack_dirname	0x8100cc0	0x213			
MISSING	unpack_fields	0x80c1890	0x4db			
MISSING	unpack_filename	0x8100ee0	0xcb			
MISSING	unpackfrm	0x8101940	0xc2			
MISSING	vio_blocking	0x811c770	0x93			
MISSING	vio_close	0x811c670	0x75			
MISSING	vio_delete	0x811be50	0x53			
MISSING	vio_description	0x811c270	0xd			
MISSING	vio_end	0x811be30	0x1d			
MISSING	vio_errno	0x811c750	0x1f			
MISSING	vio_fastsend	0x811c3c0	0xa6			
MISSING	vio_fd	0x811c290	0xa			
MISSING	vio_is_blocking	0x811c250	0x14			
MISSING	vio_keepalive	0x811c360	0x5d			
MISSING	vio_new	0x811beb0	0x20f			
MISSING	vio_peek_read	0x811c470	0x57			
MISSING	vio_peer_addr	0x811c540	0x12d			
MISSING	vio_pending	0x811c2a0	0x54			
MISSING	vio_poll_read	0x811c4d0	0x63			
MISSING	vio_read	0x811c850	0x3e			
MISSING	vio_read_buff	0x811c890	0x10c			
MISSING	vio_reset	0x811c0c0	0x183			
MISSING	vio_should_retry	0x811c720	0x30			
MISSING	vio_ssl_blocking	0x811c9a0	0x14			
MISSING	vio_ssl_close	0x811cba0	0x54			
MISSING	vio_ssl_delete	0x811cc00	0x62			
MISSING	vio_ssl_read	0x811ccb0	0x37			
MISSING	vio_ssl_write	0x811cc70	0x37			
MISSING	vio_timeout	0x811c300	0x56			
MISSING	vio_type	0x811c280	0xe			
MISSING	vio_verify_callback	0x811d0b0	0xac			
MISSING	vio_was_interrupted	0x811c6f0	0x30			
MISSING	vio_write	0x811c810	0x33			
MISSING	wait_for_free_space	0x80fff40	0xa6			
MISSING	year_2000_handling	0x80caf40	0x1c			
